VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,2023-07-28 21:24:00,2023-07-28 22:16:00,1,0.66,1,N,9,29,1,15.44,2.5,0.5,2.44,0.0,1.0,24.38,2.5,0.0
2,2023-07-28 22:16:00,2023-07-28 22:45:00,1,3.23,1,N,24,37,1,7.35,2.5,0.5,1.74,0.0,1.0,13.09,0.0,0.0
1,2023-07-28 23:31:00,2023-07-29 00:19:00,1,1.3,1,N,78,175,1,6.76,1.0,0.5,7.44,0.0,1.0,19.2,2.5,0.0
2,2023-07-29 00:54:00,2023-07-29 01:51:00,1,1.84,1,N,118,183,1,3.63,0.0,0.5,1.34,0.0,1.0,6.47,0.0,0.0
2,2023-07-29 04:07:00,2023-07-29 04:41:00,3,0.92,1,N,95,206,2,14.4,2.5,0.5,0.45,0.0,1.0,23.1,2.5,1.75
2,2023-07-29 08:14:00,2023-07-29 08:28:00,1,0.31,1,N,82,253,1,29.41,0.0,0.5,1.7,6.55,1.0,41.66,2.5,0.0
2,2023-07-29 11:28:00,2023-07-29 11:56:00,1,0.8,1,N,101,232,1,13.95,3.5,0.5,8.67,0.0,1.0,30.12,2.5,0.0
1,2023-07-29 16:33:00,2023-07-29 17:13:00,5,1.04,1,N,182,153,1,4.83,0.5,0.5,1.8,6.55,1.0,15.18,0.0,0.0
1,2023-07-29 17:14:00,2023-07-29 17:38:00,3,4.16,1,N,28,140,2,11.36,1.0,0.5,0.47,6.55,1.0,23.38,2.5,0.0
2,2023-07-29 17:59:00,2023-07-29 18:06:00,1,0.87,1,N,136,231,4,9.38,0.5,0.5,1.15,0.0,1.0,15.03,2.5,0.0
2,2023-07-29 18:26:00,2023-07-29 19:22:00,1,0.43,1,N,10,251,2,9.7,1.0,0.5,0.56,0.0,1.0,17.01,2.5,1.75
2,2023-07-29 20:26:00,2023-07-29 20:35:00,1,3.0,1,N,22,233,2,19.19,0.5,0.5,1.77,6.55,1.0,32.01,2.5,0.0
2,2023-07-29 21:20:00,2023-07-29 21:57:00,3,4.4,1,N,71,111,1,8.73,1.0,0.5,1.03,0.0,1.0,12.26,0.0,0.0
2,2023-07-29 21:54:00,2023-07-29 22:21:00,1,3.1,1,N,100,101,2,18.02,0.0,0.5,1.05,0.0,1.0,23.07,2.5,0.0
1,2023-07-30 02:03:00,2023-07-30 02:33:00,1,1.3,1,N,13,67,1,12.09,2.5,0.5,0.85,0.0,1.0,19.44,2.5,0.0
2,2023-07-30 03:39:00,2023-07-30 03:44:00,1,4.52,4,N,227,113,1,9.16,1.0,0.5,3.38,6.55,1.0,24.09,2.5,0.0
2,2023-07-30 06:15:00,2023-07-30 06:32:00,1,11.99,1,N,31,207,1,20.86,0.5,0.5,4.55,6.55,1.0,35.71,0.0,1.75
1,2023-07-30 06:28:00,2023-07-30 06:46:00,1,0.48,3,N,39,190,1,17.1,2.5,0.5,4.71,6.55,1.0,34.86,2.5,0.0
2,2023-07-30 08:38:00,2023-07-30 08:55:00,3,0.7,1,N,138,107,1,25.75,0.5,0.5,0.4,0.0,1.0,30.65,2.5,0.0
2,2023-07-30 08:49:00,2023-07-30 09:24:00,1,1.8,1,N,159,236,1,23.51,0.0,0.5,2.23,0.0,1.0,29.74,2.5,0.0
2,2023-07-30 09:10:00,2023-07-30 09:23:00,1,0.53,1,N,5,27,2,39.29,3.5,0.5,2.51,6.55,1.0,53.35,0.0,0.0
1,2023-07-30 15:42:00,2023-07-30 15:52:00,4,1.97,1,Y,86,45,1,33.27,0.0,0.5,0.72,6.55,1.0,44.54,2.5,0.0
2,2023-07-30 19:28:00,2023-07-30 19:35:00,2,0.83,1,N,44,76,1,14.23,3.5,0.5,1.62,0.0,1.0,23.35,2.5,0.0
1,2023-07-30 19:31:00,2023-07-30 20:19:00,3,1.87,1,N,159,206,1,19.67,3.5,0.5,0.29,0.0,1.0,29.21,2.5,1.75
2,2023-07-30 20:02:00,2023-07-30 20:12:00,1,2.76,1,N,245,178,1,19.53,0.5,0.5,0.17,0.0,1.0,24.2,2.5,0.0
2,2023-07-30 20:30:00,2023-07-30 21:07:00,2,2.1,1,N,241,172,1,12.96,0.0,0.5,0.26,0.0,1.0,17.22,2.5,0.0
2,2023-07-30 21:04:00,2023-07-30 21:12:00,1,1.27,1,N,113,225,1,21.05,0.5,0.5,3.59,6.55,1.0,35.69,2.5,0.0
2,2023-07-31 02:28:00,2023-07-31 03:09:00,1,1.01,1,N,80,97,1,12.97,0.0,0.5,0.57,0.0,1.0,15.04,0.0,0.0
1,2023-07-31 04:39:00,2023-07-31 05:12:00,1,1.9,1,N,24,27,3,17.48,0.5,0.5,0.54,6.55,1.0,26.57,0.0,0.0
1,2023-07-31 06:14:00,2023-07-31 06:50:00,1,0.34,1,N,118,108,1,11.02,3.5,0.5,0.14,0.0,1.0,18.66,2.5,0.0
1,2023-07-31 06:24:00,2023-07-31 07:20:00,4,1.71,1,N,130,47,1,3.27,0.0,0.5,4.65,0.0,1.0,11.92,2.5,0.0
1,2023-07-31 08:39:00,2023-07-31 08:56:00,1,1.99,2,N,142,104,2,34.32,0.5,0.5,4.41,0.0,1.0,44.98,2.5,1.75
2,2023-07-31 10:22:00,2023-07-31 10:56:00,1,4.46,1,N,32,38,1,31.85,2.5,0.5,1.11,6.55,1.0,45.26,0.0,1.75
1,2023-07-31 15:08:00,2023-07-31 15:52:00,1,2.88,3,N,22,263,1,35.96,1.0,0.5,4.43,0.0,1.0,45.39,2.5,0.0
1,2023-07-31 18:38:00,2023-07-31 18:56:00,1,0.34,3,N,88,43,1,10.12,0.0,0.5,2.28,0.0,1.0,18.15,2.5,1.75
1,2023-07-31 18:42:00,2023-07-31 19:39:00,1,2.07,1,N,190,89,1,19.8,2.5,0.5,1.02,0.0,1.0,27.32,2.5,0.0
1,2023-07-31 19:55:00,2023-07-31 20:14:00,1,0.81,1,N,31,68,1,10.45,2.5,0.5,0.13,0.0,1.0,17.08,2.5,0.0
2,2023-07-31 20:22:00,2023-07-31 21:20:00,2,7.0,1,N,45,218,1,7.59,2.5,0.5,4.47,0.0,1.0,17.81,0.0,1.75
2,2023-07-31 20:23:00,2023-07-31 20:35:00,1,2.42,1,N,7,238,1,14.9,0.0,0.5,0.16,0.0,1.0,20.81,2.5,1.75
1,2023-07-31 20:33:00,2023-07-31 21:15:00,1,4.84,1,N,197,63,2,19.26,2.5,0.5,0.08,0.0,1.0,25.84,2.5,0.0
2,2023-07-31 23:53:00,2023-08-01 00:42:00,1,0.56,1,N,185,119,2,4.52,0.0,0.5,0.54,0.0,1.0,10.81,2.5,1.75
2,2023-08-01 02:42:00,2023-08-01 02:58:00,2,1.91,1,N,218,40,1,43.21,2.5,0.5,6.69,0.0,1.0,56.4,2.5,0.0
2,2023-08-01 03:45:00,2023-08-01 03:50:00,1,1.95,1,N,18,129,1,14.06,0.0,0.5,0.79,6.55,1.0,25.4,2.5,0.0
2,2023-08-01 05:48:00,2023-08-01 06:13:00,4,4.79,1,N,45,88,2,18.76,1.0,0.5,4.32,0.0,1.0,28.08,2.5,0.0
2,2023-08-01 12:24:00,2023-08-01 12:34:00,1,3.36,1,N,257,252,1,9.08,0.0,0.5,0.96,6.55,1.0,19.84,0.0,1.75
1,2023-08-01 13:03:00,2023-08-01 13:54:00,1,1.78,2,N,147,241,1,40.03,0.0,0.5,1.91,6.55,1.0,52.49,2.5,0.0
1,2023-08-01 13:21:00,2023-08-01 13:28:00,2,1.97,1,N,58,57,2,13.16,0.5,0.5,0.85,0.0,1.0,16.01,0.0,0.0
2,2023-08-01 13:33:00,2023-08-01 13:54:00,2,1.51,1,N,210,115,1,9.04,3.5,0.5,2.63,6.55,1.0,25.72,2.5,0.0
1,2023-08-01 13:34:00,2023-08-01 14:00:00,2,2.99,1,N,232,253,1,21.18,0.5,0.5,0.38,0.0,1.0,26.06,2.5,0.0
2,2023-08-01 22:06:00,2023-08-01 22:34:00,3,4.58,1,N,118,150,1,17.66,3.5,0.5,0.57,0.0,1.0,25.73,2.5,0.0
1,2023-08-01 23:31:00,2023-08-02 00:30:00,4,2.85,1,N,85,180,1,13.13,0.5,0.5,0.71,6.55,1.0,24.89,2.5,0.0
2,2023-08-02 00:53:00,2023-08-02 01:48:00,1,0.83,1,N,180,171,3,4.26,1.0,0.5,0.87,6.55,1.0,14.18,0.0,0.0
2,2023-08-02 03:01:00,2023-08-02 03:14:00,5,5.43,1,N,187,49,1,37.69,2.5,0.5,0.72,0.0,1.0,44.91,2.5,0.0
1,2023-08-02 03:55:00,2023-08-02 04:41:00,1,5.78,1,N,98,232,1,8.85,2.5,0.5,4.06,6.55,1.0,25.96,2.5,0.0
1,2023-08-02 06:06:00,2023-08-02 06:34:00,1,0.8,1,N,144,201,1,5.31,0.5,0.5,3.32,6.55,1.0,19.68,2.5,0.0
2,2023-08-02 08:57:00,2023-08-02 09:19:00,1,0.67,2,N,107,69,1,65.42,0.5,0.5,0.95,0.0,1.0,70.87,2.5,0.0
2,2023-08-02 10:02:00,2023-08-02 10:16:00,2,1.96,1,N,110,155,1,16.84,3.5,0.5,2.11,6.55,1.0,33.0,2.5,0.0
2,2023-08-02 16:00:00,2023-08-02 16:50:00,1,3.89,1,N,150,30,1,8.3,3.5,0.5,0.55,0.0,1.0,16.35,2.5,0.0
2,2023-08-02 17:07:00,2023-08-02 17:34:00,1,0.69,3,N,178,10,1,17.88,2.5,0.5,1.25,6.55,1.0,32.18,2.5,0.0
2,2023-08-02 23:12:00,2023-08-03 00:08:00,1,2.92,1,N,13,73,1,29.08,3.5,0.5,3.11,6.55,1.0,45.49,0.0,1.75
1,2023-08-03 03:20:00,2023-08-03 04:08:00,1,3.33,1,N,35,140,1,14.5,2.5,0.5,12.39,6.55,1.0,39.94,2.5,0.0
1,2023-08-03 03:22:00,2023-08-03 04:14:00,1,5.52,1,N,17,263,2,17.14,3.5,0.5,0.13,0.0,1.0,22.27,0.0,0.0
2,2023-08-03 04:49:00,2023-08-03 05:20:00,2,1.13,1,N,160,119,1,7.96,2.5,0.5,2.33,6.55,1.0,23.34,2.5,0.0
2,2023-08-03 05:19:00,2023-08-03 05:31:00,2,0.34,1,N,29,13,1,11.83,1.0,0.5,1.79,6.55,1.0,22.67,0.0,0.0
1,2023-08-03 06:37:00,2023-08-03 07:13:00,2,1.26,1,Y,8,120,1,22.77,1.0,0.5,3.13,0.0,1.0,28.4,0.0,0.0
1,2023-08-03 07:37:00,2023-08-03 08:16:00,5,6.29,3,N,181,148,1,3.23,0.5,0.5,1.41,0.0,1.0,9.14,2.5,0.0
1,2023-08-03 07:43:00,2023-08-03 08:27:00,1,7.01,3,N,104,18,1,4.91,1.0,0.5,0.31,0.0,1.0,10.22,2.5,0.0
2,2023-08-03 11:57:00,2023-08-03 12:08:00,2,5.29,1,N,72,112,2,14.06,0.0,0.5,1.8,6.55,1.0,26.41,2.5,0.0
1,2023-08-03 13:34:00,2023-08-03 13:56:00,1,1.13,1,N,56,62,1,4.84,3.5,0.5,1.37,0.0,1.0,13.71,2.5,0.0
2,2023-08-03 13:47:00,2023-08-03 14:12:00,3,4.96,1,N,74,257,1,3.11,0.0,0.5,2.43,0.0,1.0,9.54,2.5,0.0
2,2023-08-03 15:06:00,2023-08-03 15:17:00,2,14.09,1,N,65,135,1,13.43,1.0,0.5,5.11,6.55,1.0,30.09,2.5,0.0
1,2023-08-03 16:23:00,2023-08-03 17:07:00,1,5.16,1,N,7,151,1,4.34,2.5,0.5,0.52,6.55,1.0,17.91,2.5,0.0
2,2023-08-03 20:18:00,2023-08-03 21:14:00,5,2.62,1,N,175,131,2,27.17,3.5,0.5,1.53,0.0,1.0,36.2,2.5,0.0
2,2023-08-03 22:29:00,2023-08-03 23:12:00,2,0.57,1,N,129,161,1,4.69,2.5,0.5,0.57,6.55,1.0,18.31,2.5,0.0
1,2023-08-03 22:41:00,2023-08-03 23:29:00,1,3.39,1,N,209,118,3,55.57,2.5,0.5,3.64,0.0,1.0,65.71,2.5,0.0
2,2023-08-03 23:10:00,2023-08-04 00:00:00,2,1.06,1,N,157,222,1,28.81,2.5,0.5,0.21,6.55,1.0,42.07,2.5,0.0
1,2023-08-04 02:15:00,2023-08-04 03:04:00,3,2.77,1,N,39,194,1,31.76,3.5,0.5,3.86,0.0,1.0,42.37,0.0,1.75
1,2023-08-04 06:41:00,2023-08-04 07:10:00,1,2.15,1,N,238,71,1,14.53,0.0,0.5,1.89,0.0,1.0,20.42,2.5,0.0
2,2023-08-04 11:12:00,2023-08-04 11:47:00,2,1.03,1,N,215,145,1,6.89,2.5,0.5,2.37,0.0,1.0,15.76,2.5,0.0
1,2023-08-04 12:55:00,2023-08-04 13:27:00,2,1.23,3,N,208,227,1,15.45,3.5,0.5,2.01,0.0,1.0,24.21,0.0,1.75
1,2023-08-04 13:55:00,2023-08-04 14:49:00,1,0.36,1,N,138,239,1,8.26,2.5,0.5,0.86,6.55,1.0,21.42,0.0,1.75
2,2023-08-04 17:35:00,2023-08-04 18:07:00,1,1.42,1,N,44,210,1,5.01,3.5,0.5,4.53,0.0,1.0,16.29,0.0,1.75
2,2023-08-04 20:09:00,2023-08-04 21:00:00,2,0.89,4,N,13,219,1,9.89,1.0,0.5,3.49,0.0,1.0,18.38,2.5,0.0
2,2023-08-04 21:54:00,2023-08-04 22:13:00,3,4.63,1,N,141,196,1,4.16,1.0,0.5,0.98,6.55,1.0,16.69,2.5,0.0
2,2023-08-04 22:05:00,2023-08-04 22:16:00,1,5.95,1,N,117,199,1,12.05,0.5,0.5,0.92,0.0,1.0,14.97,0.0,0.0
2,2023-08-04 22:09:00,2023-08-04 22:17:00,1,6.4,1,N,21,154,1,7.38,1.0,0.5,1.1,0.0,1.0,13.48,2.5,0.0
2,2023-08-04 22:11:00,2023-08-04 22:32:00,4,1.01,1,N,246,56,1,6.7,2.5,0.5,4.39,6.55,1.0,24.14,2.5,0.0
2,2023-08-05 05:45:00,2023-08-05 06:07:00,2,1.69,1,N,208,215,2,53.8,0.0,0.5,0.75,6.55,1.0,65.1,2.5,0.0
1,2023-08-05 06:42:00,2023-08-05 06:50:00,1,2.48,1,N,5,18,3,43.31,0.5,0.5,4.33,6.55,1.0,58.69,2.5,0.0
2,2023-08-05 07:18:00,2023-08-05 07:36:00,1,2.2,1,N,206,135,1,44.08,1.0,0.5,0.08,0.0,1.0,46.66,0.0,0.0
1,2023-08-05 08:53:00,2023-08-05 09:43:00,2,0.71,2,N,43,160,1,18.62,0.5,0.5,0.62,6.55,1.0,27.79,0.0,0.0
2,2023-08-05 12:33:00,2023-08-05 12:55:00,2,1.98,3,N,208,13,1,6.19,0.0,0.5,0.81,0.0,1.0,11.0,2.5,0.0
2,2023-08-05 13:02:00,2023-08-05 13:56:00,3,2.97,1,N,123,93,1,6.47,0.0,0.5,0.98,6.55,1.0,18.0,2.5,0.0
1,2023-08-05 13:57:00,2023-08-05 14:42:00,2,0.61,1,N,237,228,1,7.99,2.5,0.5,3.67,6.55,1.0,22.21,0.0,0.0
2,2023-08-05 15:15:00,2023-08-05 15:53:00,1,6.59,2,N,35,154,1,28.27,3.5,0.5,4.78,0.0,1.0,40.55,2.5,0.0
1,2023-08-05 15:15:00,2023-08-05 15:35:00,1,1.42,1,N,150,183,1,31.21,0.0,0.5,0.07,6.55,1.0,39.33,0.0,0.0
2,2023-08-05 16:23:00,2023-08-05 17:21:00,1,1.97,1,N,16,51,1,7.49,3.5,0.5,3.41,0.0,1.0,18.4,2.5,0.0
1,2023-08-05 17:06:00,2023-08-05 17:23:00,1,1.14,1,N,190,119,1,3.24,0.5,0.5,0.21,0.0,1.0,7.95,2.5,0.0
2,2023-08-05 19:49:00,2023-08-05 20:28:00,1,0.41,1,N,236,137,1,8.86,2.5,0.5,1.05,6.55,1.0,22.96,2.5,0.0
2,2023-08-05 20:10:00,2023-08-05 21:01:00,1,0.75,1,N,9,196,1,24.42,0.5,0.5,1.03,0.0,1.0,29.95,2.5,0.0
2,2023-08-05 20:12:00,2023-08-05 20:20:00,1,5.18,1,N,172,30,1,48.62,0.0,0.5,0.58,6.55,1.0,59.75,2.5,0.0
1,2023-08-05 20:17:00,2023-08-05 20:29:00,1,3.25,1,N,58,4,1,3.85,3.5,0.5,6.22,6.55,1.0,21.62,0.0,0.0
2,2023-08-05 20:42:00,2023-08-05 21:02:00,1,1.11,1,N,185,256,2,4.38,0.5,0.5,2.43,6.55,1.0,15.36,0.0,0.0
2,2023-08-06 01:39:00,2023-08-06 02:19:00,1,1.14,1,N,182,12,1,109.62,0.5,0.5,1.56,0.0,1.0,115.68,2.5,0.0
2,2023-08-06 02:36:00,2023-08-06 03:20:00,3,3.55,1,N,200,128,1,14.52,3.5,0.5,0.74,0.0,1.0,22.76,2.5,0.0
2,2023-08-06 03:00:00,2023-08-06 03:37:00,1,2.37,1,N,35,54,1,21.79,2.5,0.5,2.5,0.0,1.0,30.79,2.5,0.0
1,2023-08-06 04:07:00,2023-08-06 04:29:00,3,3.07,1,N,52,7,1,11.36,2.5,0.5,2.22,0.0,1.0,19.33,0.0,1.75
2,2023-08-06 05:33:00,2023-08-06 05:38:00,1,0.54,2,N,229,165,1,28.8,0.5,0.5,2.0,0.0,1.0,35.3,2.5,0.0
1,2023-08-06 06:09:00,2023-08-06 06:49:00,3,4.24,1,N,145,156,1,9.09,3.5,0.5,0.39,0.0,1.0,14.48,0.0,0.0
2,2023-08-06 06:23:00,2023-08-06 07:02:00,1,2.75,1,N,25,88,1,49.89,0.0,0.5,0.32,0.0,1.0,54.21,2.5,0.0
1,2023-08-06 07:16:00,2023-08-06 07:34:00,3,3.16,1,N,72,141,1,9.87,0.0,0.5,2.02,6.55,1.0,22.44,2.5,0.0
2,2023-08-06 13:35:00,2023-08-06 14:18:00,2,0.56,1,N,150,199,1,6.8,0.5,0.5,3.26,6.55,1.0,21.11,2.5,0.0
2,2023-08-06 17:59:00,2023-08-06 18:09:00,1,3.36,1,N,164,147,3,9.36,1.0,0.5,2.45,6.55,1.0,23.36,2.5,0.0
2,2023-08-06 22:37:00,2023-08-06 23:35:00,1,0.71,1,N,63,206,1,11.65,1.0,0.5,0.95,0.0,1.0,17.6,2.5,0.0
2,2023-08-07 00:20:00,2023-08-07 00:26:00,2,0.93,3,N,201,111,2,6.7,0.5,0.5,0.13,0.0,1.0,11.33,2.5,0.0
2,2023-08-07 02:23:00,2023-08-07 03:04:00,1,3.18,2,N,242,179,2,5.62,1.0,0.5,2.74,0.0,1.0,13.36,2.5,0.0
1,2023-08-07 05:40:00,2023-08-07 06:13:00,5,11.0,1,N,249,220,1,5.62,3.5,0.5,2.03,0.0,1.0,15.15,2.5,0.0
2,2023-08-07 08:51:00,2023-08-07 09:41:00,1,3.8,1,N,48,139,1,12.83,2.5,0.5,2.16,6.55,1.0,28.04,2.5,0.0
1,2023-08-07 09:10:00,2023-08-07 09:43:00,1,3.45,1,N,105,140,1,6.27,1.0,0.5,1.65,0.0,1.0,12.92,2.5,0.0
1,2023-08-07 09:33:00,2023-08-07 10:09:00,1,5.39,1,N,140,178,1,17.2,0.0,0.5,2.39,6.55,1.0,30.14,2.5,0.0
1,2023-08-07 10:37:00,2023-08-07 10:49:00,1,3.32,1,N,238,153,1,4.83,0.5,0.5,1.18,6.55,1.0,17.06,2.5,0.0
2,2023-08-07 15:57:00,2023-08-07 16:53:00,2,1.31,1,N,255,111,1,6.07,0.5,0.5,3.23,0.0,1.0,15.55,2.5,1.75
1,2023-08-07 16:45:00,2023-08-07 17:35:00,2,4.66,1,N,89,162,4,22.7,0.0,0.5,1.0,6.55,1.0,31.75,0.0,0.0
2,2023-08-07 17:57:00,2023-08-07 18:50:00,1,6.24,1,N,117,201,1,4.51,1.0,0.5,3.0,0.0,1.0,12.51,2.5,0.0
2,2023-08-07 18:14:00,2023-08-07 18:38:00,3,2.09,1,N,81,23,2,18.85,0.0,0.5,2.1,0.0,1.0,24.95,2.5,0.0
2,2023-08-07 18:18:00,2023-08-07 18:34:00,1,0.56,1,N,39,96,1,6.56,1.0,0.5,2.42,0.0,1.0,13.98,2.5,0.0
1,2023-08-07 20:19:00,2023-08-07 20:53:00,1,2.6,3,N,34,36,1,7.17,0.0,0.5,0.11,0.0,1.0,8.78,0.0,0.0
2,2023-08-07 20:52:00,2023-08-07 21:50:00,1,0.7,1,N,9,119,1,18.9,2.5,0.5,3.23,0.0,1.0,28.63,2.5,0.0
1,2023-08-07 22:21:00,2023-08-07 23:13:00,1,0.55,1,N,139,236,1,28.93,0.5,0.5,2.85,0.0,1.0,36.28,2.5,0.0
2,2023-08-08 02:27:00,2023-08-08 03:21:00,1,1.72,3,N,24,75,1,7.02,0.0,0.5,2.29,0.0,1.0,13.31,2.5,0.0
2,2023-08-08 02:28:00,2023-08-08 03:23:00,1,0.99,1,N,185,225,1,24.35,3.5,0.5,0.76,0.0,1.0,32.61,2.5,0.0
2,2023-08-08 03:17:00,2023-08-08 03:59:00,1,0.37,2,N,237,232,1,18.01,1.0,0.5,0.35,6.55,1.0,29.91,2.5,0.0
1,2023-08-08 04:17:00,2023-08-08 05:15:00,1,3.57,3,N,27,106,2,30.05,0.0,0.5,3.13,0.0,1.0,37.18,2.5,0.0
1,2023-08-08 07:03:00,2023-08-08 07:38:00,1,4.08,1,N,43,249,4,7.81,2.5,0.5,1.1,0.0,1.0,12.91,0.0,0.0
2,2023-08-08 07:46:00,2023-08-08 08:15:00,1,9.37,4,N,134,4,1,10.91,3.5,0.5,4.57,6.55,1.0,29.53,2.5,0.0
1,2023-08-08 09:29:00,2023-08-08 09:59:00,1,0.78,1,N,161,92,1,3.97,3.5,0.5,0.98,6.55,1.0,18.25,0.0,1.75
1,2023-08-08 11:56:00,2023-08-08 12:39:00,1,7.75,1,N,124,34,1,14.26,0.0,0.5,7.68,0.0,1.0,25.94,2.5,0.0
2,2023-08-08 14:05:00,2023-08-08 14:56:00,3,1.0,1,N,74,45,1,9.28,3.5,0.5,2.99,6.55,1.0,26.32,2.5,0.0
2,2023-08-08 15:15:00,2023-08-08 15:20:00,2,11.51,1,N,264,246,1,11.36,3.5,0.5,0.49,0.0,1.0,16.85,0.0,0.0
1,2023-08-08 16:43:00,2023-08-08 16:58:00,2,1.55,1,N,76,63,1,12.55,1.0,0.5,0.21,6.55,1.0,21.81,0.0,0.0
2,2023-08-08 16:44:00,2023-08-08 17:09:00,4,0.97,1,N,42,228,1,8.1,0.5,0.5,1.56,0.0,1.0,14.16,2.5,0.0
1,2023-08-08 17:17:00,2023-08-08 17:32:00,5,2.05,1,N,112,250,4,29.07,2.5,0.5,0.29,0.0,1.0,33.36,0.0,0.0
1,2023-08-08 18:16:00,2023-08-08 19:07:00,1,1.21,1,N,64,227,1,10.19,0.0,0.5,3.85,0.0,1.0,18.04,2.5,0.0
1,2023-08-08 18:22:00,2023-08-08 18:58:00,4,1.45,1,N,211,244,1,6.62,1.0,0.5,0.2,6.55,1.0,15.87,0.0,0.0
2,2023-08-08 18:23:00,2023-08-08 18:54:00,1,0.62,2,N,49,100,1,4.14,3.5,0.5,0.14,0.0,1.0,13.53,2.5,1.75
2,2023-08-08 18:40:00,2023-08-08 19:18:00,5,3.37,1,N,107,130,1,13.74,0.5,0.5,2.79,6.55,1.0,25.08,0.0,0.0
1,2023-08-08 19:27:00,2023-08-08 19:36:00,1,1.76,1,N,260,248,1,36.59,3.5,0.5,1.28,6.55,1.0,49.42,0.0,0.0
2,2023-08-09 00:37:00,2023-08-09 01:01:00,4,0.45,1,N,102,89,1,10.72,0.0,0.5,3.79,0.0,1.0,16.01,0.0,0.0
2,2023-08-09 01:55:00,2023-08-09 02:34:00,1,0.44,1,N,243,58,2,6.95,1.0,0.5,2.04,0.0,1.0,13.99,2.5,0.0
2,2023-08-09 03:33:00,2023-08-09 03:55:00,1,3.59,4,N,94,237,2,4.62,1.0,0.5,3.81,6.55,1.0,17.48,0.0,0.0
2,2023-08-09 07:47:00,2023-08-09 08:22:00,2,3.04,1,N,164,194,2,6.94,1.0,0.5,1.84,0.0,1.0,13.78,2.5,0.0
1,2023-08-09 08:40:00,2023-08-09 09:03:00,3,4.08,1,N,136,157,2,15.01,2.5,0.5,0.15,6.55,1.0,28.21,2.5,0.0
2,2023-08-09 08:56:00,2023-08-09 09:07:00,1,3.44,1,N,140,31,1,22.29,2.5,0.5,6.14,0.0,1.0,32.43,0.0,0.0
2,2023-08-09 09:08:00,2023-08-09 09:46:00,1,1.77,1,N,228,118,1,29.87,0.5,0.5,1.39,6.55,1.0,42.31,2.5,0.0
2,2023-08-09 10:28:00,2023-08-09 10:35:00,1,0.89,5,N,168,253,1,14.11,0.0,0.5,6.11,0.0,1.0,21.72,0.0,0.0
2,2023-08-09 12:17:00,2023-08-09 12:33:00,2,1.88,1,N,57,20,1,8.03,3.5,0.5,0.04,0.0,1.0,17.32,2.5,1.75
1,2023-08-09 13:43:00,2023-08-09 14:13:00,1,2.17,1,N,2,125,1,11.9,3.5,0.5,2.95,6.55,1.0,26.4,0.0,0.0
2,2023-08-09 14:10:00,2023-08-09 14:17:00,3,0.82,1,N,214,175,1,4.73,3.5,0.5,1.85,6.55,1.0,18.13,0.0,0.0
2,2023-08-09 15:15:00,2023-08-09 15:25:00,2,0.59,1,N,23,254,1,10.3,0.0,0.5,0.28,0.0,1.0,14.58,2.5,0.0
2,2023-08-09 17:04:00,2023-08-09 17:57:00,1,0.89,3,N,35,63,1,11.07,0.0,0.5,1.92,6.55,1.0,23.54,2.5,0.0
2,2023-08-09 17:55:00,2023-08-09 18:48:00,4,0.78,1,N,79,229,1,27.6,1.0,0.5,1.27,6.55,1.0,37.92,0.0,0.0
2,2023-08-09 19:02:00,2023-08-09 19:59:00,3,0.96,1,N,45,192,1,15.1,1.0,0.5,1.06,0.0,1.0,21.16,2.5,0.0
1,2023-08-09 23:52:00,2023-08-10 00:24:00,1,3.76,1,N,112,250,1,5.66,3.5,0.5,3.21,0.0,1.0,13.87,0.0,0.0
2,2023-08-10 00:37:00,2023-08-10 01:08:00,1,2.35,1,N,28,7,2,18.49,0.5,0.5,2.84,0.0,1.0,25.83,2.5,0.0
1,2023-08-10 02:34:00,2023-08-10 03:24:00,1,1.95,1,N,235,209,1,26.97,0.0,0.5,8.94,6.55,1.0,46.46,2.5,0.0
1,2023-08-10 02:48:00,2023-08-10 03:04:00,1,4.05,3,N,17,251,1,5.15,1.0,0.5,1.77,6.55,1.0,18.47,2.5,0.0
2,2023-08-10 03:00:00,2023-08-10 03:34:00,1,2.43,1,N,105,172,1,6.97,2.5,0.5,0.24,0.0,1.0,13.71,2.5,0.0
2,2023-08-10 04:08:00,2023-08-10 04:21:00,5,1.13,1,N,229,99,1,25.7,3.5,0.5,1.58,0.0,1.0,34.03,0.0,1.75
2,2023-08-10 06:47:00,2023-08-10 07:09:00,2,8.54,1,N,53,39,1,8.6,1.0,0.5,0.01,6.55,1.0,17.66,0.0,0.0
1,2023-08-10 07:54:00,2023-08-10 08:42:00,1,4.26,1,N,246,65,1,12.18,0.0,0.5,0.49,0.0,1.0,16.67,2.5,0.0
1,2023-08-10 07:57:00,2023-08-10 08:50:00,3,3.18,1,Y,70,170,1,3.42,0.5,0.5,2.43,0.0,1.0,9.6,0.0,1.75
1,2023-08-10 08:46:00,2023-08-10 09:14:00,2,0.79,1,N,26,109,2,21.96,0.5,0.5,1.74,0.0,1.0,28.2,2.5,0.0
2,2023-08-10 09:16:00,2023-08-10 09:35:00,1,4.22,1,N,69,107,3,28.29,2.5,0.5,2.13,0.0,1.0,34.42,0.0,0.0
